CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
1899,Female,1,27,108.68,2934.36,Month-to-month,Credit card,1
1900,Female,1,44,44.09,1939.96,One year,Credit card,1
1901,Male,0,35,98.84,3459.4,Month-to-month,Mailed check,0
1902,Male,0,71,87.57,6217.47,One year,Electronic check,1
1903,Male,1,22,42.3,930.6,Two year,Bank transfer,0
1904,Male,1,15,48.28,724.2,Two year,Mailed check,1
1905,Female,1,13,62.76,815.88,Month-to-month,Electronic check,0
1906,Male,0,4,32.51,130.04,One year,Bank transfer,0
1907,Male,1,56,111.34,6235.04,Two year,Electronic check,0
1908,Female,0,23,93.94,2160.62,Two year,Credit card,0
1909,Male,0,34,56.5,1921.0,One year,Bank transfer,0
1910,Female,0,17,49.97,849.49,Month-to-month,Electronic check,0
1911,Female,1,28,88.96,2490.88,Two year,Bank transfer,0
1912,Female,1,14,62.42,873.88,Month-to-month,Electronic check,0
1913,Female,1,34,42.93,1459.62,Month-to-month,Electronic check,0
1914,Female,0,57,63.02,3592.14,One year,Credit card,0
1915,Female,1,55,107.13,5892.15,One year,Mailed check,1
1916,Female,0,66,26.86,1772.76,Two year,Bank transfer,0
1917,Female,0,37,56.84,2103.08,One year,Credit card,1
1918,Male,0,68,116.23,7903.64,Two year,Bank transfer,0
1919,Male,0,26,21.48,558.48,Two year,Mailed check,0
1920,Male,0,61,109.06,6652.66,Two year,Credit card,0
1921,Male,0,67,57.48,3851.16,Month-to-month,Mailed check,0
1922,Female,1,52,38.95,2025.4,Month-to-month,Credit card,0
1923,Male,0,18,21.5,387.0,One year,Credit card,1
1924,Female,1,53,27.05,1433.65,One year,Credit card,0
1925,Male,0,63,37.18,2342.34,Two year,Credit card,1
1926,Male,1,53,22.54,1194.62,Two year,Electronic check,1
1927,Male,1,27,53.58,1446.66,Month-to-month,Bank transfer,0
1928,Female,1,31,24.49,759.19,Month-to-month,Electronic check,0
1929,Male,1,1,89.22,89.22,Two year,Electronic check,1
1930,Female,0,6,101.89,611.34,Two year,Electronic check,1
1931,Female,0,11,108.75,1196.25,One year,Credit card,1
1932,Male,0,34,74.91,2546.94,Two year,Credit card,1
1933,Male,0,63,114.65,7222.95,Two year,Mailed check,0
1934,Male,1,53,20.56,1089.68,Two year,Bank transfer,1
1935,Female,1,18,33.4,601.2,Month-to-month,Mailed check,0
1936,Male,1,21,49.32,1035.72,Month-to-month,Mailed check,0
1937,Female,0,19,98.9,1879.1,One year,Bank transfer,0
1938,Female,1,4,108.54,434.16,One year,Bank transfer,0
1939,Male,0,29,81.81,2372.49,One year,Mailed check,0
1940,Male,1,25,58.32,1458.0,Two year,Mailed check,1
1941,Female,1,56,86.58,4848.48,Two year,Mailed check,1
1942,Female,1,63,38.09,2399.67,Month-to-month,Credit card,0
1943,Female,1,27,65.79,1776.33,Two year,Bank transfer,0
1944,Male,1,60,70.75,4245.0,Two year,Bank transfer,1
1945,Female,0,49,30.49,1494.01,Month-to-month,Electronic check,0
1946,Male,1,65,23.39,1520.35,One year,Credit card,0
1947,Female,0,38,95.01,3610.38,Two year,Credit card,0
1948,Female,0,52,73.47,3820.44,Month-to-month,Bank transfer,1
1949,Male,0,1,53.22,53.22,Month-to-month,Credit card,0
1950,Female,0,40,63.72,2548.8,One year,Mailed check,1
1951,Male,0,21,115.77,2431.17,Month-to-month,Bank transfer,0
1952,Male,0,15,58.49,877.35,One year,Bank transfer,0
1953,Female,0,50,30.35,1517.5,One year,Credit card,0
1954,Male,0,48,66.36,3185.28,One year,Bank transfer,0
1955,Male,1,32,84.8,2713.6,One year,Credit card,0
1956,Female,1,49,21.21,1039.29,One year,Credit card,0
1957,Male,0,68,53.23,3619.64,Month-to-month,Credit card,0
1958,Male,0,45,59.35,2670.75,Two year,Mailed check,0
1959,Male,0,32,66.37,2123.84,One year,Credit card,1
1960,Female,1,4,50.17,200.68,One year,Credit card,1
1961,Male,1,65,86.69,5634.85,Two year,Electronic check,0
1962,Female,0,71,114.47,8127.37,Two year,Electronic check,1
1963,Female,0,65,111.4,7241.0,One year,Mailed check,0
1964,Male,1,18,86.44,1555.92,Two year,Mailed check,0
1965,Male,1,54,70.69,3817.26,One year,Credit card,0
1966,Male,0,47,102.58,4821.26,Month-to-month,Electronic check,0
1967,Female,0,6,103.59,621.54,Two year,Mailed check,0
1968,Male,0,66,102.96,6795.36,Two year,Bank transfer,1
1969,Male,0,9,35.78,322.02,Month-to-month,Bank transfer,1
1970,Male,1,68,22.54,1532.72,Two year,Credit card,0
1971,Male,1,23,118.32,2721.36,Month-to-month,Electronic check,0
1972,Male,0,43,115.97,4986.71,One year,Bank transfer,0
1973,Female,0,51,76.44,3898.44,Two year,Electronic check,1
1974,Female,0,25,119.31,2982.75,Two year,Mailed check,0
1975,Male,1,35,97.05,3396.75,Month-to-month,Electronic check,0
1976,Male,0,17,71.74,1219.58,One year,Credit card,1
1977,Male,0,18,58.93,1060.74,One year,Electronic check,1
1978,Male,0,27,79.29,2140.83,Month-to-month,Bank transfer,0
1979,Female,1,15,71.58,1073.7,Two year,Electronic check,0
1980,Male,0,69,119.38,8237.22,Two year,Electronic check,0
1981,Female,1,15,69.05,1035.75,Month-to-month,Electronic check,1
1982,Female,0,42,103.59,4350.78,Month-to-month,Mailed check,0
1983,Male,0,34,101.36,3446.24,Month-to-month,Credit card,1
1984,Female,0,48,27.14,1302.72,Two year,Bank transfer,0
1985,Female,1,8,28.7,229.6,Month-to-month,Bank transfer,0
1986,Female,0,10,85.98,859.8,One year,Electronic check,0
1987,Female,0,5,45.91,229.55,Month-to-month,Electronic check,0
1988,Male,1,48,85.75,4116.0,One year,Mailed check,0
1989,Male,1,26,34.46,895.96,One year,Credit card,0
1990,Female,1,23,59.71,1373.33,Month-to-month,Bank transfer,1
1991,Male,0,62,30.25,1875.5,One year,Credit card,0
1992,Male,1,13,48.21,626.73,Two year,Bank transfer,0
1993,Male,0,9,28.83,259.47,Month-to-month,Electronic check,0
1994,Male,1,20,117.06,2341.2,Two year,Mailed check,0
1995,Male,1,57,59.51,3392.07,Two year,Mailed check,1
1996,Female,1,24,110.12,2642.88,One year,Electronic check,0
1997,Male,0,33,117.12,3864.96,Two year,Electronic check,0
1998,Male,0,20,110.96,2219.2,Two year,Electronic check,0
1999,Male,0,60,65.5,3930.0,Month-to-month,Credit card,0
2000,Male,0,48,97.89,4698.72,Month-to-month,Electronic check,0
2001,Female,0,64,35.37,2263.68,Two year,Credit card,1
2002,Female,0,30,29.48,884.4,One year,Electronic check,0
2003,Female,0,17,107.69,1830.73,One year,Mailed check,0
2004,Female,0,14,23.11,323.54,Month-to-month,Credit card,0
2005,Male,0,19,117.23,2227.37,Month-to-month,Mailed check,0
2006,Female,1,71,87.21,6191.91,Month-to-month,Electronic check,0
2007,Male,1,59,61.96,3655.64,One year,Electronic check,0
2008,Male,0,67,34.14,2287.38,Month-to-month,Bank transfer,0
2009,Male,0,44,92.32,4062.08,Two year,Credit card,1
2010,Male,0,32,76.31,2441.92,One year,Credit card,1
2011,Male,0,11,91.11,1002.21,Two year,Credit card,0
2012,Female,1,2,61.79,123.58,Month-to-month,Credit card,0
2013,Female,1,68,26.63,1810.84,One year,Mailed check,1
2014,Female,0,17,51.5,875.5,Month-to-month,Credit card,0
2015,Female,1,40,51.5,2060.0,One year,Mailed check,1
2016,Male,1,46,20.87,960.02,Month-to-month,Electronic check,0
2017,Female,0,4,20.96,83.84,One year,Mailed check,1
2018,Male,0,38,53.08,2017.04,One year,Credit card,0
2019,Female,0,63,92.76,5843.88,One year,Mailed check,0
2020,Male,0,29,82.4,2389.6,Two year,Credit card,0
2021,Male,1,19,43.9,834.1,Month-to-month,Mailed check,0
2022,Female,0,29,80.28,2328.12,Month-to-month,Bank transfer,0
2023,Male,1,35,84.74,2965.9,One year,Credit card,0
2024,Male,0,70,72.26,5058.2,Two year,Mailed check,0
2025,Female,1,23,72.14,1659.22,One year,Credit card,0
2026,Male,0,46,56.97,2620.62,Month-to-month,Electronic check,0
2027,Female,0,44,32.34,1422.96,Month-to-month,Mailed check,0
2028,Female,1,48,58.55,2810.4,One year,Mailed check,0
2029,Female,1,52,54.53,2835.56,One year,Bank transfer,0
2030,Male,1,8,79.2,633.6,One year,Credit card,0
2031,Male,0,55,105.63,5809.65,Month-to-month,Mailed check,1
2032,Male,1,66,57.54,3797.64,One year,Bank transfer,1
2033,Female,1,40,90.97,3638.8,One year,Bank transfer,0
2034,Male,1,31,101.18,3136.58,Month-to-month,Bank transfer,0
2035,Female,1,48,41.18,1976.64,One year,Credit card,0
2036,Female,1,61,110.17,6720.37,Two year,Credit card,0
2037,Male,1,52,27.04,1406.08,Month-to-month,Mailed check,0
2038,Female,1,38,110.17,4186.46,One year,Credit card,0
2039,Male,1,36,36.36,1308.96,One year,Credit card,0
2040,Male,1,55,53.72,2954.6,Month-to-month,Electronic check,0
2041,Male,0,13,80.52,1046.76,Month-to-month,Credit card,0
2042,Male,0,37,110.57,4091.09,Two year,Electronic check,0
2043,Male,1,47,45.57,2141.79,One year,Mailed check,0
2044,Female,0,71,96.36,6841.56,One year,Bank transfer,0
2045,Female,0,22,91.04,2002.88,One year,Electronic check,0
2046,Female,1,39,35.97,1402.83,Month-to-month,Mailed check,0
2047,Male,1,58,67.95,3941.1,Month-to-month,Electronic check,0
2048,Male,1,30,68.15,2044.5,Month-to-month,Credit card,0
2049,Male,1,18,50.46,908.28,One year,Mailed check,1
2050,Female,1,18,97.99,1763.82,One year,Bank transfer,0
2051,Male,1,39,112.59,4391.01,Month-to-month,Electronic check,0
2052,Female,0,26,91.66,2383.16,Two year,Credit card,0
2053,Female,1,71,117.3,8328.3,One year,Mailed check,0
2054,Male,0,7,25.05,175.35,Two year,Credit card,1
2055,Male,1,69,23.72,1636.68,Month-to-month,Mailed check,1
2056,Female,1,65,109.39,7110.35,One year,Electronic check,0
2057,Male,0,46,109.78,5049.88,Two year,Mailed check,0
2058,Female,1,18,30.71,552.78,One year,Electronic check,0
2059,Male,1,13,55.74,724.62,Two year,Mailed check,1
2060,Male,0,25,103.54,2588.5,One year,Credit card,1
2061,Female,1,8,32.85,262.8,Two year,Credit card,0
2062,Male,0,32,46.74,1495.68,Two year,Electronic check,0
2063,Female,1,17,88.1,1497.7,Month-to-month,Bank transfer,1
2064,Male,1,48,118.19,5673.12,Month-to-month,Electronic check,0
2065,Female,0,63,99.71,6281.73,Two year,Credit card,0
2066,Female,1,40,97.73,3909.2,One year,Mailed check,0
2067,Male,0,15,54.27,814.05,Two year,Bank transfer,0
2068,Female,0,6,86.13,516.78,One year,Credit card,1
2069,Male,0,63,31.31,1972.53,One year,Bank transfer,1
2070,Male,1,8,119.23,953.84,One year,Electronic check,0
2071,Male,1,32,68.06,2177.92,One year,Credit card,0
2072,Female,0,45,83.88,3774.6,Month-to-month,Electronic check,0
2073,Female,1,52,107.62,5596.24,Two year,Credit card,0
2074,Male,1,13,20.1,261.3,One year,Credit card,0
2075,Male,1,24,117.6,2822.4,Month-to-month,Electronic check,0
2076,Female,0,40,55.92,2236.8,One year,Credit card,1
2077,Male,1,14,53.96,755.44,One year,Bank transfer,0
2078,Male,0,70,34.51,2415.7,Month-to-month,Bank transfer,0
2079,Female,1,62,105.82,6560.84,Month-to-month,Electronic check,0
2080,Male,1,61,107.08,6531.88,One year,Mailed check,0
2081,Female,0,1,22.0,22.0,Two year,Bank transfer,0
2082,Male,1,66,25.57,1687.62,Month-to-month,Credit card,0
2083,Female,0,32,111.83,3578.56,Two year,Electronic check,0
2084,Male,1,13,32.29,419.77,One year,Mailed check,0
2085,Male,0,33,82.09,2708.97,One year,Electronic check,0
2086,Female,1,32,81.97,2623.04,One year,Bank transfer,0
2087,Male,1,56,106.97,5990.32,One year,Credit card,0
2088,Female,1,24,77.27,1854.48,One year,Bank transfer,0
2089,Male,0,4,63.4,253.6,One year,Electronic check,0
2090,Female,0,23,117.44,2701.12,Two year,Credit card,0
2091,Female,0,29,42.88,1243.52,Month-to-month,Mailed check,0
2092,Female,1,21,46.27,971.67,One year,Bank transfer,0
2093,Female,0,30,28.48,854.4,Month-to-month,Electronic check,0
2094,Male,0,20,117.53,2350.6,Two year,Credit card,0
2095,Male,0,16,90.64,1450.24,One year,Electronic check,0
2096,Female,0,67,21.21,1421.07,One year,Mailed check,0
2097,Female,0,49,90.43,4431.07,Month-to-month,Mailed check,0
2098,Female,0,58,60.41,3503.78,Month-to-month,Bank transfer,1
2099,Male,0,44,116.75,5137.0,Month-to-month,Mailed check,0
2100,Male,0,25,47.74,1193.5,One year,Mailed check,1
2101,Male,0,23,91.03,2093.69,Month-to-month,Bank transfer,0
2102,Male,0,59,82.74,4881.66,Month-to-month,Electronic check,0
2103,Female,1,1,21.2,21.2,Two year,Bank transfer,1
2104,Female,1,15,108.52,1627.8,One year,Bank transfer,1
2105,Female,0,52,33.96,1765.92,One year,Credit card,0
2106,Male,1,58,86.36,5008.88,One year,Mailed check,0
2107,Male,1,41,97.55,3999.55,Month-to-month,Mailed check,0
2108,Male,0,44,83.09,3655.96,Two year,Electronic check,1
2109,Female,0,4,29.71,118.84,Month-to-month,Mailed check,0
2110,Female,0,68,117.52,7991.36,One year,Electronic check,0
2111,Male,1,7,43.68,305.76,Month-to-month,Credit card,0
2112,Female,0,46,82.79,3808.34,One year,Electronic check,0
2113,Male,1,9,99.72,897.48,Month-to-month,Electronic check,0
2114,Male,0,33,113.92,3759.36,Month-to-month,Credit card,0
2115,Female,1,33,80.4,2653.2,One year,Bank transfer,0
2116,Male,1,4,45.91,183.64,Month-to-month,Credit card,0
2117,Female,0,65,103.66,6737.9,One year,Mailed check,1
2118,Male,0,34,36.32,1234.88,Month-to-month,Mailed check,0
2119,Female,1,64,22.23,1422.72,Month-to-month,Credit card,0
2120,Female,1,25,110.81,2770.25,Month-to-month,Electronic check,0
2121,Female,0,55,77.54,4264.7,One year,Credit card,0
2122,Male,0,9,26.96,242.64,Month-to-month,Mailed check,1
2123,Male,1,17,77.97,1325.49,Month-to-month,Credit card,0
2124,Female,0,21,34.5,724.5,Two year,Electronic check,0
2125,Female,1,60,23.14,1388.4,Two year,Mailed check,0
2126,Male,0,13,31.65,411.45,One year,Bank transfer,0
2127,Male,0,3,97.51,292.53,One year,Credit card,0
2128,Male,0,68,95.57,6498.76,One year,Credit card,1
2129,Female,1,4,80.43,321.72,One year,Credit card,0
2130,Male,0,7,40.93,286.51,Month-to-month,Credit card,0
2131,Male,1,26,93.9,2441.4,Month-to-month,Mailed check,0
2132,Female,0,24,60.8,1459.2,One year,Electronic check,0
2133,Male,1,10,71.08,710.8,One year,Bank transfer,1
2134,Male,1,13,109.76,1426.88,Two year,Credit card,0
2135,Male,0,44,65.79,2894.76,One year,Mailed check,1
2136,Female,1,39,82.64,3222.96,Two year,Credit card,0
2137,Female,1,19,116.18,2207.42,One year,Bank transfer,1
2138,Female,1,51,65.14,3322.14,One year,Credit card,0
2139,Female,1,19,76.07,1445.33,Month-to-month,Electronic check,0
2140,Female,0,52,78.44,4078.88,One year,Credit card,1
2141,Female,0,47,44.07,2071.29,Two year,Credit card,0
2142,Female,0,30,93.69,2810.7,Month-to-month,Credit card,0
2143,Male,1,46,92.66,4262.36,Two year,Electronic check,1
2144,Male,1,21,41.36,868.56,One year,Mailed check,1
2145,Female,0,48,21.33,1023.84,Month-to-month,Electronic check,1
2146,Male,0,62,119.89,7433.18,Two year,Mailed check,0
2147,Male,1,58,78.16,4533.28,One year,Electronic check,0
2148,Female,0,18,38.1,685.8,Two year,Electronic check,0
2149,Male,0,59,48.36,2853.24,One year,Credit card,0
2150,Male,1,48,81.78,3925.44,Two year,Electronic check,0
2151,Male,0,63,33.76,2126.88,One year,Mailed check,0
2152,Male,1,12,23.73,284.76,Two year,Mailed check,0
2153,Male,0,34,99.85,3394.9,Month-to-month,Mailed check,0
2154,Female,1,61,91.58,5586.38,One year,Mailed check,0
2155,Female,1,53,50.96,2700.88,One year,Electronic check,0
2156,Female,1,25,25.85,646.25,Two year,Credit card,1
2157,Male,1,62,68.63,4255.06,One year,Bank transfer,0
2158,Female,1,4,47.62,190.48,Month-to-month,Mailed check,0
2159,Male,0,13,59.78,777.14,Two year,Electronic check,0
2160,Male,0,42,47.4,1990.8,Two year,Credit card,0
2161,Male,0,49,37.53,1838.97,Two year,Electronic check,0
2162,Male,1,56,58.7,3287.2,Month-to-month,Mailed check,0
2163,Female,0,47,116.49,5475.03,Month-to-month,Mailed check,0
2164,Female,1,8,46.62,372.96,One year,Credit card,1
2165,Male,1,55,53.6,2948.0,Two year,Electronic check,0
2166,Female,0,18,52.92,952.56,Month-to-month,Mailed check,0
2167,Male,1,35,68.03,2381.05,One year,Mailed check,0
2168,Female,0,32,104.35,3339.2,Month-to-month,Bank transfer,1
2169,Female,1,24,60.21,1445.04,Month-to-month,Bank transfer,0
2170,Male,1,7,100.61,704.27,Month-to-month,Mailed check,1
2171,Female,0,13,31.5,409.5,One year,Bank transfer,1
2172,Male,1,69,109.49,7554.81,Month-to-month,Bank transfer,0
2173,Female,0,42,38.53,1618.26,Month-to-month,Mailed check,0
2174,Male,1,31,23.92,741.52,Month-to-month,Electronic check,0
2175,Male,0,26,35.84,931.84,Two year,Electronic check,0
2176,Female,1,32,39.07,1250.24,Month-to-month,Electronic check,0
2177,Female,0,52,70.85,3684.2,Two year,Credit card,1
2178,Male,0,20,64.99,1299.8,Month-to-month,Electronic check,0
2179,Female,1,40,91.59,3663.6,Two year,Credit card,0
2180,Female,0,59,25.1,1480.9,Month-to-month,Credit card,0
2181,Male,1,14,69.77,976.78,Two year,Bank transfer,0
2182,Male,1,44,53.25,2343.0,Two year,Credit card,0
2183,Female,0,48,83.07,3987.36,Two year,Credit card,0
2184,Male,0,43,24.37,1047.91,Month-to-month,Credit card,0
2185,Male,0,16,23.49,375.84,One year,Credit card,0
2186,Male,0,35,62.73,2195.55,Two year,Bank transfer,1
2187,Female,0,53,101.13,5359.89,Two year,Mailed check,0
2188,Female,1,34,87.11,2961.74,Two year,Credit card,0
2189,Male,0,3,21.67,65.01,Two year,Mailed check,1
2190,Female,1,68,37.85,2573.8,Two year,Electronic check,1
2191,Male,0,5,42.67,213.35,One year,Electronic check,0
2192,Female,0,10,62.31,623.1,Month-to-month,Mailed check,0
2193,Male,0,52,78.67,4090.84,One year,Mailed check,1
2194,Male,1,29,41.65,1207.85,Month-to-month,Electronic check,1
2195,Female,0,31,58.25,1805.75,One year,Bank transfer,0
2196,Male,1,66,78.39,5173.74,Month-to-month,Bank transfer,0
2197,Female,1,69,58.34,4025.46,Two year,Credit card,0
2198,Female,1,37,34.32,1269.84,Month-to-month,Bank transfer,0
2199,Male,0,27,69.17,1867.59,Month-to-month,Bank transfer,0
2200,Male,1,33,52.4,1729.2,Two year,Credit card,0
2201,Female,0,68,106.42,7236.56,Two year,Credit card,1
2202,Male,1,59,97.56,5756.04,Month-to-month,Bank transfer,0
2203,Male,0,64,39.03,2497.92,Month-to-month,Mailed check,1
2204,Male,1,44,35.26,1551.44,Two year,Credit card,0
2205,Male,0,49,54.77,2683.73,One year,Mailed check,0
2206,Male,0,53,61.22,3244.66,Two year,Electronic check,0
2207,Female,0,49,113.2,5546.8,Month-to-month,Credit card,0
2208,Female,1,66,50.16,3310.56,Month-to-month,Mailed check,0
2209,Male,1,63,106.76,6725.88,Month-to-month,Credit card,0
2210,Male,0,25,70.53,1763.25,Two year,Credit card,1
2211,Male,1,4,108.56,434.24,Two year,Credit card,0
2212,Female,1,51,90.2,4600.2,One year,Credit card,1
2213,Male,1,11,90.84,999.24,Month-to-month,Mailed check,0
2214,Female,1,17,71.88,1221.96,Month-to-month,Mailed check,1
2215,Female,1,66,104.03,6865.98,Two year,Mailed check,0
2216,Female,1,70,45.44,3180.8,Month-to-month,Electronic check,1
2217,Male,1,69,110.74,7641.06,One year,Credit card,0
2218,Female,0,29,83.68,2426.72,Two year,Credit card,0
2219,Male,0,20,63.87,1277.4,Month-to-month,Mailed check,0
2220,Female,1,27,118.22,3191.94,Two year,Mailed check,0
2221,Male,0,8,106.2,849.6,Two year,Credit card,1
2222,Female,0,61,97.2,5929.2,One year,Credit card,0
2223,Male,0,28,47.39,1326.92,Two year,Electronic check,0
2224,Female,1,70,117.37,8215.9,Month-to-month,Credit card,0
2225,Male,1,3,94.3,282.9,One year,Mailed check,0
2226,Male,1,69,80.52,5555.88,Two year,Electronic check,0
2227,Male,1,7,112.18,785.26,Month-to-month,Bank transfer,0
2228,Male,1,60,36.22,2173.2,Two year,Bank transfer,1
2229,Female,0,4,33.9,135.6,Two year,Credit card,0
2230,Female,1,5,76.37,381.85,One year,Mailed check,0
2231,Male,0,11,25.67,282.37,One year,Credit card,0
2232,Female,1,15,86.4,1296.0,One year,Mailed check,0
2233,Male,0,64,44.07,2820.48,One year,Mailed check,1
2234,Male,1,13,31.9,414.7,Month-to-month,Mailed check,0
2235,Female,1,7,60.95,426.65,Two year,Bank transfer,0
2236,Male,1,6,66.59,399.54,One year,Credit card,0
2237,Male,1,56,37.05,2074.8,Month-to-month,Credit card,0
2238,Female,1,64,24.15,1545.6,One year,Bank transfer,0
2239,Male,1,50,61.41,3070.5,Two year,Mailed check,1
2240,Male,0,30,95.95,2878.5,One year,Electronic check,0
2241,Male,1,22,107.42,2363.24,Two year,Electronic check,0
2242,Male,0,25,29.75,743.75,Two year,Bank transfer,1
2243,Female,1,28,72.47,2029.16,Month-to-month,Electronic check,0
2244,Female,0,39,46.34,1807.26,One year,Mailed check,0
2245,Female,0,67,57.46,3849.82,One year,Mailed check,0
2246,Male,0,5,113.34,566.7,Two year,Credit card,0
2247,Male,0,65,55.21,3588.65,One year,Mailed check,0
2248,Female,0,15,56.53,847.95,Two year,Mailed check,0
2249,Male,0,67,40.94,2742.98,Month-to-month,Mailed check,0
2250,Male,1,40,116.0,4640.0,One year,Electronic check,0
2251,Male,0,69,65.65,4529.85,Two year,Electronic check,0
2252,Male,1,43,77.04,3312.72,One year,Bank transfer,0
2253,Female,1,1,65.32,65.32,One year,Bank transfer,0
2254,Female,0,22,45.29,996.38,Month-to-month,Electronic check,0
2255,Female,0,62,101.04,6264.48,Two year,Credit card,0
2256,Male,1,26,22.85,594.1,Month-to-month,Credit card,0
